student_id,first_name,last_name,age,major,GPA,enrollment_date,graduation_date,advisor,study_mode,stuDent_loCAtion,duplicate_id,misc_notes,temporary_code,student_notes,is_graduated,name_combined,archived
584,Jennica,Lestur,20,,1.94,06/17/2020,2024-05-06, Jennica Lester ,Part-time,oncampus ,584-repeat,OK,,,0,,False
694,Maribelle,Cosyns,18,,0.3,09/28/2019,09/02/2025,Maribelle Cosyns,Online,oncampus ,694 extra,Advisor not assigned,XYZ694,,0,,False
249,Mirna,Leroux,19,History,-3.0,invalid-date,02/24/2024,Mirna Leroux,Full-time,off campus,249-dup,,,,False,,False
74,Benn,Bottomore,21,Biology,-3.0,2021-09-26,2025-11-09,Benn Bottomore,Full-time,on-campus,74_,Check GPA,,,No,"Bottomore, Benn",False
680,Roselia,Tongue,18,COMPUTER SCIENCE,2.85,10/16/2023,2021-11-06,Roselia Tojgue,Full-time,on-campus,680-repeat,Check GPA,XYZ680,Needs review,True,,False
462,,,22,history,0.78,03/05/2021,2023-03-07, Christiane Petofi ,Full-time, On-Campus ,462 extra,Check GPA,,Needs review,False,,False
627,,Roantree,21,,2.71,11/27/2020,05/10/2024,Edwin Roantree,Part-time,OFFCAMPUS,627 extra,Needs follow-up,,,No,,False
788,Nickie,Gravey,25,Computer Science,3.15,2020-10-26,11/23/2025,Nickie Gravey,Part-time,on-campus,788 extra,N/A,XYZ788,,1,"Gravey, Nickie",False
551,Janice,Bussey,19,,3.6,06/04/2021,03/23/2024,Janice Bussey,Full-time,off campus,551,OK,,Correct GPA,No,,False
991,Klemeot,Latham,20,,0.48,01/24/2021,,Klement Latham,Full-time,oncampus ,991,Check GPA,XYZ991,,True,,False
688,Louisette,Flament,20,Biulogy,2.91,01/08/2020,2024-07-22,Louisette Flament,Part-time, On-Campus ,688 extra,Needs follow-up,XYZ688,,No,,False
775,Tabbitha,Entwistle,102,,3.94,2020-03-26,08/08/2023,Tabbitha Entwistle,Full-time,off campus,775,N/A,,,False,,False
401,Kelsey,Placidi,2 decades,Biology,0.83,2019-11-02,2025-01-29, Kelsey Placidi ,Full-time,on-campus,401_,Advisor not assigned,,,1,,False
889,Dori,Curbishley,18,Computer Science,good,09/25/2019,03/07/2023, Dori Curbishley ,Online,,889 extra,OK,,Correct GPA,True,,False
910,Tallou,Elsburm,19,BIOLOGY,2.18,11/01/2019,invalid-date,Tallou Elsbury,Full-time,on-campus,910,Needs follow-up,,,False,,False
300,Brittngy,Yushankin,21,,invalid,garbled_date,invalid-date,Brittney Yushankin,Online,OFFCAMPUS,300,Check GPA,XYZ300,Correct GPA,Yes,"Yushankin, Brittngy",False
935,Ceris,Cranefield,twenty-five,Biology,15.0,2020-12-27,2023-05-12,Chris Cranefield,Part-time,oncampus ,935,Check GPA,,,False,,False
482,Garwin,Whieldon,22,Biology,0.23,11/02/2021,2024-11-10,Gnrwin Whieldon,Online,oncampus ,482-repeat,Advisor not assigned,,,No,,False
618,Caddric,Overshott,22,Biology,0.95,02/08/2019,,Caddric Overshott,Full-time,off campus,618_,N/A,,,True,,False
58,Laurie,Tonn,20,Computer Science,-0.12,01/27/2019,2025-05-20, Laurie Tonn ,Online,off campus,58-repeat,Check GPA,ABC999,,No,"Tonn, Laurie",False
554,Marchall,Ashbrook,-5,Biology,2.97,2024-01-02,11/28/2019,Marchall Ashbrook,Full-time,off campus,554 extra,Check GPA,ABC999,,0,,False
774,Holly,Crass,24,,3.83,06/24/2021,2023-09-05,Holly Crass,Full-time,off campus,774_,Needs follow-up,,Correct GPA,True,,False
90,Katie,Jonk,24,HISTORY,15.0,01/01/2021,2023-12-21,Katie Jonk,Online,on-campus,90,Check GPA,,,True,,False
56,Livy,Sfdgwick,18,HISTORY,0.42,11/17/2019,2023-02-22, Livy Sidgwick ,Full-time,oncampus ,56,Advisor not assigned,,,0,,False
284,Jakoz,Cordner,29,Biflogy,0.93,05/09/2019,03/11/2025,Jakob Cordner,Full-time,on-campus,284-dup,Needs follow-up,XYZ284,,Yes,"Cordner, Jakoz",False
726,Colas,Pantone,18,Biopogy,1.57,2020-11-18,11/25/2023,Colas Pantone,Full-time, On-Campus ,726_,Check GPA,,,0,,False
975,Ffydra,Trippett,unknown,History,2.01,06/28/2019,02/09/2024, Faydra Trippett ,Online,oncampus ,975 extra,Needs follow-up,,,False,,False
254,Giovanna,Maccari,23,Biology,-3.0,invalid-date,, Giovanna Maccari ,Full-time, On-Campus ,254,Check GPA,,,Yes,,False
942,Hubey,Skyrm,22,,15.0,invalid-date,2023-08-21, Hubey Skyrm ,Part-time,on-campus,942-repeat,Check GPA,XYZ942,Correct GPA,Yes,,True
465,Bank,MaqSween,19,History,2.93,07/22/2020,2025-06-24, Bank MacSween ,Hybrid,on-campus,465 extra,Advisor not assigned,,,Yes,,False
811,,Barwise,24,History,good,invalid-date,09/01/2021, Loree Barwise ,Online, On-Campus ,811-repeat,Check GPA,,,False,,False
685,Alexandrina,,21,CompSci,15.0,2019-03-17,2024-08-10,Alexandrina Finneran,Full-time,off campus,685-dup,Check GPA,,Needs review,Yes,,False
571,Lucienne,Clayworth,23,,1.42,12/18/2019,2025-04-30,Lucienne Clayworth,Part-time,off campus,571-dup,Check GPA,,Needs review,False,,False
746,Katey,Blower,23,CompSci,3.96,2020-08-15,2023-12-17,Katey Blower,Full-time,oncampus ,746-repeat,Advisor not assigned,ABC999,,0,,True
83,Agnella,Moroney,19,CompSci,2.59,2020-09-02,04/04/2023, Agnella Moroney ,Hybrid,off campus,83,,,,0,,False
904,Humfrey,Durden,24,,3.7,2019-12-10,2023-10-20,Humfrey Durden,Full-time, On-Campus ,904-dup,N/A,,Needs review,False,,False
621,,Harses,twenty-five,,3.13,02/02/2020,08/18/2024,Gerhard Harses,Online,on-campus,621,N/A,XYZ621,,Yes,,False
948,Kathryne,Belchamber,19,Biolohy,15.0,2019-04-05,2025-05-12,Kathryne Belchamber,Full-time,off campus,948-dup,Check GPA,,,False,"Belchamber, Kathryne",False
297,Pascale,Harries,18,Computer Science,2.51,2024-05-28,2020-03-18,Pascale Harries,Full-time,on-campus,297-repeat,Check GPA,,Correct GPA,False,"Harries, Pascale",False
437,Willetta,Purselow,25,COMPUTER SCIENCE,2.4,2019-07-19,2023-10-31,Willetta Purselow,Online,OFFCAMPUS,437_,,XYZ437,,False,,False
684,Aveline,Anthes,20,,invalid,garbled_date,2024-02-23,Aveline Anthes,Full-time,on-campus,684_,Needs follow-up,,,True,,False
710,Hamlin,Torrance,24,Biology,0.23,02/24/2019,02/08/2023,,Hybrid,on-campus,710_,Needs follow-up,,Needs review,Yes,,True
246,Dorey,Peinton,-5,Biology,2.88,2021-08-16,10/26/2025,Dorey Peinton,Online,on-campus,246_,Advisor not assigned,,,True,,False
412,Denni,Sedger,19,Biology,10.2,02/05/2019,2023-07-18,Denni Sedger,Part-time,on-campus,412-repeat,Needs follow-up,,,False,,False
414,Dredi,Southon,20,Hhstory,0.75,2024-10-14,06/27/2021,Dredi Southon,Part-time,off campus,414 extra,OK,ABC999,,False,,False
841,Scarface,J�nouch,24,History,0.37,07/11/2020,03/13/2024,Scarface Janouch,Full-time,oncampus ,841_,Needs follow-up,,,Yes,,True
603,Haslett,Panketh,19,Biology,2.32,2020-10-15,03/31/2024, Haslett Panketh ,Full-time, On-Campus ,603_,Advisor not assigned,,,0,,False
416,Wernher,Davy,twenty-five,Computer Science,12.6,11/23/2021,2025-05-05,Wernher Davy,Full-time,on-campus,416,Advisor not assigned,,,Yes,"Davy, Wernher",False
745,Del,Dooher,23,,invalid,garbled_date,04/08/2023, Del Dooher ,Part-time,off campus,745-dup,,XYZ745,,No,,False
248,y,Daice,18,,invalid,garbled_date,10/03/2025,Welby Daice,Full-time, On-Campus ,248 extra,Advisor not assigned,XYZ248,Correct GPA,Yes,"Daice, y",False
853,Dolf,Hardin,25,,invalid,garbled_date,03/26/2023,Dolf Hardin,Full-time,off campus,853-dup,Check GPA,,,Yes,,False
962,Pegeen,Leinster,unknown,Computer Science,-3.0,2019-04-22,2023-03-15,Pegeen Leinster,Online,off campus,962 extra,Needs follow-up,,,1,,False
504,Gertrude,Tomkiss,24 months,Biology,0.33,2020-01-12,06/25/2023, Gertrude Tomkiss ,Full-time, On-Campus ,504_,Advisor not assigned,,,Yes,,False
701,Paxon,Linsay,22,Biology,1.12,2021-06-30,,Paxon Linsay,Hybrid,off campus,701 extra,OK,XYZ701,,Yes,,False
315,Erasmus,Utterson,18,Computer Science,3.62,06/15/2025,2019-02-24, Erasmus Utterson ,Full-time,on-campus,315 extra,N/A,,,Yes,,True
771,Riki,Siret,20,Computer Science,2.26,2020-04-02,2025-02-05, Riki Siret ,Full-time,on-campus,771-repeat,OK,ABC999,,0,,False
558,Emalee,Dodwell,25,Computer Science,3.25,09/14/2021,,Emalee Dodwell,Online, On-Campus ,558 extra,N/A,,,0,,False
856,Kacy,,22,Computer Science,3.44,2025-06-29,2020-02-20,Kacy Sconce,Online,on-campus,856 extra,N/A,,Needs review,True,,False
266,Cicely,Walbrook,102,computer science,1.76,10/19/2021,11/09/2025,Cicely Wrlbrook,Full-time,on-campus,266_,Needs follow-up,XYZ266,,True,,False
46,Beale,Orteu,25,Biology,1.45,01/31/2019,11/13/2024, Beale Orteu ,Part-time,off campus,46-dup,N/A,XYZ46,,True,,False
411,Lilllie,gelville,24,,0.42error,05/12/2019,2025-11-04, Lilllie Melville ,Full-time, On-Campus ,411-repeat,,,,Yes,"gelville, Lilllie",False
97,Hatti,Pasley,102,Biology,0.8,2021-09-13,2025-07-19,Hatti Pasley,Part-time,off campus,97 extra,OK,ABC999,Correct GPA,0,,False
580,Margaret,Cucinotta,24,History,3.19,07/15/2019,2023-03-16,Margaret Cucinotta,Full-time,OFFCAMPUS,580-repeat,Check GPA,XYZ580,,0,"Cucinotta, Margaret",False
890,Cointon,Pendlebery,20,,3.35,05/30/2019,invalid-date, Cointon Pendlebery ,Part-time,on-campus,890_,N/A,,Correct GPA,True,,False
506,Alexandr,Josipovitz,102,Biology,0.82,02/23/2020,01/20/2024, Alexandr Josipovitz ,Full-time, On-Campus ,506-dup,Check GPA,,,Yes,"Josipovitz, Alexandr",False
503,Ernestine,Poulter,23,CompSci,3.25,2020-05-15,10/27/2024,Ernestine Poulter,Part-time,on-campus,503,N/A,,,No,,False
289,Glen,,25,Computer Science,0.83,01/17/2020,11/20/2025,Glen Keese,Full-time,on-campus,289_,Needs follow-up,,,False,,False
698,Hester,Crix,20,,invalid,garbled_date,invalid-date,Hester Crix,Online,on-campus,698 extra,Advisor not assigned,,,True,,False
913,Rickey,Varnam,24,Biology,3.13,,06/15/2025,Rickey Varnam,Full-time,off campus,913-dup,Check GPA,,Needs review,Yes,,False
638,Griff,Eeles,24,Computer Science,0.54,2021-11-16,2024-09-22,Griff Eeles,Full-time,off campus,638,Good,,,0,,True
526,Marin,MacColl,14,,invalid,garbled_date,2023-12-24, Marin MacColl ,Full-time,on-campus,526,Advisor not assigned,,,Yes,,False
561,Caz,Threadgill,18,Computer Science,1.5,2020-05-20,2023-06-03, Caz Threadgill ,Full-time,on-campus,561 extra,N/A,,Needs review,False,,False
731,Jacy,,102,BIOLOGY,0.53,2019-09-27,05/16/2025,Jackie Stayte,Part-time,oncampus ,731_,Advisor not assigned,XYZ731,,No,", Jacy",False
231,Elinere,Boucher,25,Computer Science,3.58,04/07/2019,10/15/2023,Elinore Blucher,Full-time,oncampus ,231-dup,Check GPA,ABC999,,True,,False
842,Conney,Dowsoe,19,Biology,3.73,2021-09-03,2025-04-19, Conney Dowson ,Full-time,OFFCAMPUS,842_,Needs follow-up,ABC999,Correct GPA,True,,True
794,Ardith,Heningam,18,Computer Science,2.03,09/30/2020,06/08/2024, Ardith Heningam ,Full-time,on-campus,794,Advisor not assigned,,,0,,False
436,Gonzales,Corden,21,,invalid,garbled_date,04/01/2024, Gonzales Corden ,Full-time,on-campus,436_,Needs follow-up,,,No,,False
697,hnn,,23,Computer Science,good,02/08/2021,09/28/2024, Nelle Godball ,Hybrid,off campus,697 extra,Check GPA,,,No,,False
563,Nappie,Parriss,25,,invalid,garbled_date,2023-08-27,Nappie Parriss,Part-time,OFFCAMPUS,563-dup,N/A,,,False,,False
417,Rossy,Marval,18,History,0.66,01/17/2020,06/03/2025,Rossy Marval,Full-time,on-campus,417 extra,Advisor not assigned,ABC999,,False,"Marval, Rossy",False
415,,Dijch,19,,invalid,garbled_date,2025-02-23,Anselm Ditch,Hybrid,oncampus ,415-dup,Needs follow-up,,Correct GPA,False,,False
347,Jacquelynn,Sked,23,,invalid,garbled_date,2025-11-22, Jacquelynn Sked ,Full-time,on-campus,347_,Check GPA,XYZ347,Correct GPA,No,,False
458,Kristine,Whitty,21,Biology,1.23,2019-07-07,10/11/2024, Kristine Whitty ,Hybrid,oncampus ,458-dup,Needs follow-up,,Correct GPA,Yes,,False
738,Myrtie,Rekbrandt,19,CompSci,3.56,2019-05-04,2023-10-22,Myrtie Rembrandt,Full-time,on-campus,738_,N/A,,,True,"Rekbrandt, Myrtie",False
136,Cathleen,Dreakin,22,History,0.27,,2023-05-17,Cathleen Dreakin,Hybrid,,136_,Advisor not assigned,,Advisor issue,True,,False
880,Jedd,Paireman,25,,invalid,garbled_date,2023-07-24,Jedd Paireman,Full-time,off campus,880 extra,N/A,,,False,,False
625,Frasquito,Bowcd,21,Historq,3.82,01/03/2019,10/13/2025,Frasvuito Bownd,Full-time,oncampus ,625-repeat,N/A,XYZ625,,0,"Bowcd, Frasquito",False
520,Averil,Audenis,19,,2.88error,08/28/2025,2020-10-08,Averil Audenis,Part-time,on-campus,520_,OK,,,Yes,,True
346,Fremont,Sulley,25,,invalid,garbled_date,04/21/2023,Fremont Sulley,Online,on-campus,346-dup,Check GPA,XYZ346,,No,,False
354,Kelby,Aberchirder,22,Biology,13.19,06/10/2021,2025-10-19,Kelby Aberchirder,Online, On-Campus ,354-dup,Check GPA,XYZ354,Advisor issue,Yes,,False
978,Herve,Sword,twenty-five,,0.84,07/23/2021,02/21/2024,Herve Sword,Full-time,on-campus,978_,OK,,,Yes,,False
182,Marybeth,Clementson,18,Biology,1.78,09/28/2021,invalid-date,,Full-time,on-campus,182-dup,N/A,,Correct GPA,No,,False
497,Elva,Heake,unknown,,invalid,garbled_date,2024-03-23, Elva Heake ,Full-time,off campus,497 extra,Advisor not assigned,,,0,,False
977,Norine,Geffcock,19,,2.99,2019-02-27,10/07/2025,Norine Geffcock,Part-time,off campus,977 extra,Advisor not assigned,XYZ977,Correct GPA,Yes,,False
168,Horten,Schlagtmans,19,Hiseory,0.18,09/08/2020,2024-05-15,Horten Schlagtmans,Full-time,off campus,168-dup,Check GPA,,,False,,False
58,Lauhn,Tonn,20,Computer Science,-0.12,01/27/2019,2025-05-20, Laurie Tonn ,Online,off campus,58-repeat,Check GPA,ABC999,,Yes,,False
314,Lucila,Morriss,24 months,COMPUTER SCIENCE,0.31,11/11/2019,2024-06-19,Lucila Morriss,Full-time,on-campus,314-dup,Check GPA,ABC999,Advisor issue,True,,False
82,Sherlock,Darter,19,History,2.55,03/16/2019,03/15/2023,Sherlock Darter,Online,on-campus,82_,N/A,,,0,,False
26,Carina,Hawker,20,History,1.15,2019-09-30,2024-12-03, Carina Hawker ,Full-time,on-campus,26-dup,N/A,ABC999,,Yes,,False
954,Barrie,Cotter,21,,1.1,04/09/2021,03/26/2024, Barrie Cotter ,Full-time,OFFCAMPUS,954,OK,,,False,,False
644,Bud,Tibbled,18,Biology,good,11/12/2021,12/21/2023,BuduTibbles,Online, On-Campus ,644-dup,Check GPA,,,0,,False
941,hn,Pimlett,17,Computer Science,0.99,2020-10-03,11/16/2024,,Online,oncampus ,941-dup,OK,,,True,,False
501,Ernie,,24,Biology,0.53,02/10/2021,09/18/2023,Ernie Dorkins,Full-time,off campus,501-dup,Needs follow-up,,,False,,False
730,Shandee,Minnis,23,,1.68,07/20/2021,07/12/2023,Shandee Minnis,Hybrid,on-campus,730_,N/A,XYZ730,,True,,False
268,Leonidas,Spada,25,History,1.28,08/29/2019,2023-07-11,Leonidas Spada,Part-time, On-Campus ,268-dup,Check GPA,,,False,,False
412,Denni,Sedger,19,Biology,10.2,02/05/2019,2023-07-18,Denni Sedger,Part-time,on-campus,412-repeat,Needs follow-up,ABC999,,0,,False
88,Pauletta,Pond,20,,0.03,2020-09-18,07/27/2023,Pauletta Pond,Online, On-Campus ,88 extra,OK,ABC999,,0,,False
529,Claribel,Rooksby,2 decades,Computer Science,3.8,2021-05-09,02/17/2024,Claribel Rooksby,Online,on-campus,529_,Check GPA,XYZ529,,True,,False
629,Gunar,Culy,18,History,0.76,2019-11-26,2024-06-05,Gunar Culy,Part-time, On-Campus ,629,Check GPA,,,No,,False
886,Robbie,Griffey,25,Computer Science,3.52,01/31/2021,05/04/2025, Robbie Griffey ,Part-time,off campus,886-repeat,N/A,,,0,,False
661,Shawn,Liquorish,25,Biology,1.94error,2020-11-09,2024-11-28,,Part-time,on-campus,661-dup,Check GPA,ABC999,,Yes,,False
539,Dix,Vondr�sek,25,History,0.46,2019-08-15,05/06/2024, Dix Vondrasek ,Full-time,on-campus,539-repeat,Check GPA,,,Yes,,False
433,Muhammad,Crimes,21,Biology,2.79,2024-12-13,03/05/2019,Muhammad brimes,Full-time,off campus,433 extra,Check GPA,,,No,,False
984,Mohandis,Flitcroft,20,ComputereScience,0.1,2019-08-15,2024-07-04,Mohandis Flitcroft,Full-time,off campus,984-repeat,Advisor not assigned,XYZ984,,True,"Flitcroft, Mohandis",False
527,Betsy,Trevarthen,19,Biology,2.34,05/25/2020,2025-12-15,Bewsy Trevarthen,Hybrid,on-campus,527 extra,N/A,XYZ527,,No,,False
129,Sherye,Magauqan,twenty-five,CompSci,0.13,02/05/2021,10/23/2025,Sherye Magauran,Full-time,,129 extra,N/A,,,True,,False
725,Andreas,Aspinall,24,,good,2019-01-23,2025-04-19,Andreas Aspinall,Full-time,OFFCAMPUS,725_,N/A,,,0,"Aspinall, Andreas",False
480,Mehetabel,Duwram,18,BIOLOGY,1.45,05/03/2021,2025-04-22,Mehetabel Durram,Online,oncampus ,480,N/A,ABC999,Needs review,True,,False
71,Sije,Carman,23,,2.59,2021-08-18,2024-02-17,Sile Carman,Full-time,on-campus,71_,Good,,,True,,False
417,Roshn,Marval,18,History,0.66,01/17/2020,06/03/2025,Rossy Marval,Full-time,on-campus,417 extra,Advisor not assigned,ABC999,,No,,False
382,Rickert,Tireman,102,Biology,good,03/02/2020,01/29/2024,Rickert Tireman,Part-time,on-campus,382-dup,N/A,XYZ382,,0,,False
485,Eustacia,Keggins,21,Biology,-3.0,2019-06-18,2023-05-17,Eustacia Keggins,Full-time,oncampus ,485-dup,OK,,,0,,False
742,D�l�res,Dinan,23,biology,-3.0,2019-10-30,06/04/2023,Dolores Dinan,Full-time,off campus,742_,N/A,,Correct GPA,False,,False
874,Christye,Freschini,23,Computer Science,2.78error,2025-03-25,2020-07-22, Christye Freschini ,Online,off campus,874 extra,N/A,,,1,,False
609,Bernete,Cussons,24,Biology,2.45,,10/19/2024, Bernete Cussons ,Online,off campus,609_,Check GPA,XYZ609,,Yes,,False
691,Jess,Casacchia,-5,History,3.41,2019-01-27,2023-02-20, Jess Casacchia ,Part-time, On-Campus ,691-dup,Good,,,False,,False
819,Ossola,Wearns,27,Biosogy,2.96,09/10/2021,07/19/2024,,Online,off campus,819,Check GPA,,Advisor issue,True,,False
187,Cary,Delgaty,18,Biology,1.73,2021-01-20,01/30/2024, Carolyne Delgaty ,Full-time,on-campus,187 extra,OK,,,False,,False
257,Mellicent,Drewet,18,History,2.01,2019-09-06,05/29/2024, Mellicent Drewet ,Full-time,off campus,257-dup,Check GPA,,Correct GPA,True,,False
45,Shelly,Brigge,18,Computer Science,1.43,2019-04-08,2023-02-07,Shelly Brigge,Part-time,off campus,45,Advisor not assigned,,,True,,True
263,Ivette,Wilkin,20,Computer Science,1.09,05/07/2021,2023-12-16,Ivette Wilkin,Full-time,on-campus,263-repeat,Good,,Correct GPA,No,,False
648,oicolas,Sherred,22,,4.01,2019-06-29,2025-06-24,Nicolas Sherred,Full-time,off campus,648-dup,Needs follow-up,,,No,"Sherred, oicolas",False
550,Jason,Hachette,24,CompSci,1.25error,2019-04-25,07/17/2024, Jason Hachette ,Full-time,off campus,550-dup,Check GPA,,,False,,False
466,Keehnn,Doniso,24,History,0.64,2021-03-04,2025-12-13,Keenan Doniso,Full-time,on-campus,466,Advisor not assigned,,,No,,False
779,Tris,Nerney,24,Computer Science,1.52,2020-03-10,2023-11-20,Tris Nerney,Part-time,OFFCAMPUS,779-dup,Advisor not assigned,,,False,,False
57,Deane,Tobias,22,History,2.72,2020-12-02,2024-12-12,Deane Tobias,Hybrid,off campus,57 extra,,ABC999,Advisor issue,1,,False
86,Roosevelt,Lambourne,2 decades,History,2.98,08/18/2021,08/03/2023, Roosevelt Lambourne ,Full-time,oncampus ,86 extra,Check GPA,ABC999,,1,,False
828,Marco,,25,mistory,2.36,02/22/2019,01/06/2025, Marco Nicklen ,Full-time,off campus,828-repeat,Needs follow-up,XYZ828,,True,,False
855,Honey,Kuschke,21,,invalid,garbled_date,02/18/2023, Honey Kuschke ,Full-time,off campus,855-dup,Advisor not assigned,,,1,,False
461,Finley,,22,Computer Science,2.27,03/03/2021,2024-11-25,Finley Blackman,Online,on-campus,461,Advisor not assigned,ABC999,Correct GPA,Yes,,False
336,Corie,Holston,18,History,3.39,invalid-date,07/17/2023,Corie Holston,Full-time,on-campus,336-repeat,Needs follow-up,,Correct GPA,True,,False
72,Artus,,19,Biology,1.96,2025-07-11,2019-12-11, Artus Pietron ,Part-time,oncampus ,72 extra,OK,XYZ72,,True,,False
822,Beryl,Goldsworthy,25,Biolfgy,2.98,08/20/2021,03/08/2023,,Part-time,on-campus,822-dup,Needs follow-up,,Advisor issue,No,,False
358,Yettie,Murricanes,20,History,10.89,05/27/2021,2023-11-08,Yettie jurricanes,Full-time,OFFCAMPUS,358-dup,OK,,,True,"Murricanes, Yettie",False
434,Kayne,Curteis,22,,invalid,garbled_date,2023-03-18,Kayne Curteis,Part-time,oncampus ,434 extra,Needs follow-up,,Advisor issue,1,,False
449,Nang,Flacknoe,22,Computer Science,3.76,07/26/2023,2020-08-05,Nani Flacknoe,Hybrid,oncampus ,449_,Advisor not assigned,ABC999,Correct GPA,True,,False
623,Hortensia,F�rny,20,,0.66,2025-12-02,2021-11-21,Hortensia Farny,Part-time,oncampus ,623-dup,Check GPA,XYZ623,,No,,True
156,Klarrisa,Dumbare,2 decades,history,0.21,2020-04-25,2025-03-25, Klarrisa Dumbare ,Online,on-campus,156,Advisor not assigned,XYZ156,,Yes,,False
602,Elysha,Sparshott,-5,,invalid,garbled_date,2023-11-15,Elysha Sparshott,Full-time,on-campus,602_,N/A,,,False,,False
895,Angelina,Swinley,24,CompSci,11.65,2020-01-08,,Angelina Swinley,Full-time,on-campus,895-repeat,Needs follow-up,XYZ895,,True,"Swinley, Angelina",False
934,,Snoxall,23,History,1.35,2021-07-29,05/08/2023,Culley Snoxall,Online,on-campus,934-repeat,N/A,,,False,,False
176,Grayce,Kleinholz,18,,1.35,09/24/2019,2023-01-02,Grayce Kleinholz,Full-time,on-campus,176-repeat,Check GPA,ABC999,,True,,False
770,Issi,Shyres,24 months,Hisgory,2.71,09/12/2020,2025-09-14, Issi Shyres ,Full-time,oncampus ,770-repeat,Advisor not assigned,,,True,"Shyres, Issi",False
700,Hans,Attfield,24,History,1.48,,2025-05-24,Hans Attfield,Part-time,off campus,700 extra,,,Needs review,No,,False
723,Hallie,Sexcey,23,History,0.71,2025-05-20,2020-08-15, Hallie Sexcey ,Full-time, On-Campus ,723 extra,Advisor not assigned,XYZ723,Needs review,1,,False
149,Elsw,zilvers,19,COMPUTER SCIENCE,15.0,07/25/2025,2021-09-05, Else pilvers ,Full-time,,149 extra,Check GPA,ABC999,,No,,False
195,Haleigh,Click,13,,2.5,2020-05-12,2023-12-23, Haleigh Click ,Part-time,off campus,195_,Advisor not assigned,,,Yes,,False
320,Ashly,Sudy,20,Computer Science,3.83,2021-04-06,2023-11-11, Ashly Sudy ,Full-time,oncampus ,320_,Check GPA,,,True,,False
838,Carmine,Fleote,19,History,1.48,10/14/2019,,Carmine Fleote,Full-time,off campus,838,Good,,,False,,False
897,Shirl,Foad,19,Biology,15.0,02/10/2019,2025-12-28, Shirl Foad ,Full-time,on-campus,897 extra,Check GPA,XYZ897,,1,"Foad, Shirl",False
699,,Angeau,25,Computer Science,0.82,2021-01-17,07/17/2024,Rudy Angeau,Hybrid,on-campus,699-repeat,N/A,XYZ699,Needs review,True,,False
674,Natasha,Abramovicz,2 decades,History,good,2019-05-16,,Natasha Abramovicz,Online,OFFCAMPUS,674 extra,Advisor not assigned,ABC999,Advisor issue,0,,True
534,Lorrayne,Klimentov,24,History,2.62,11/19/2021,2024-12-20,Lorrayne Klimentov,Full-time,off campus,534-dup,,,,0,,False
690,Gretel,Richardes,24 months,,0.26,2021-02-27,03/26/2025,Gretel Richardes,Online,on-campus,690_,N/A,,,No,,False
110,Gradey,Cheale,19,Biology,3.92,01/08/2021,2025-11-24,Gradey Cheale,Online, On-Campus ,110-repeat,Advisor not assigned,,,True,"Cheale, Gradey",False
422,Maddi,de Castelain,21,Biology,1.47,03/22/2020,2025-12-29,Maddi de Castelain,Full-time,on-campus,422,Check GPA,,,0,,False
252,Doro,Kollasch,24,,2.22,2019-04-06,2023-02-09, Doro Kollasch ,Online,off campus,252_,Good,ABC999,,Yes,"Kollasch, Doro",False
1000,Barrie,Dahlbom,19,,3.03,05/14/2021,2024-10-11,Barrie Dahlbom,Online, On-Campus ,1000-dup,Good,XYZ1000,,True,,True
319,Cyndia,Bogges,19,Biology,2.04,2020-06-23,09/14/2023, Cyndia Bogges ,Full-time,off campus,319_,Needs follow-up,ABC999,,False,"Bogges, Cyndia",False
917,Cosy,Jaylock,20,,1.04,2019-08-12,02/04/2025, Cosmo Jaycock ,Online,,917,Check GPA,ABC999,Advisor issue,Yes,,False
495,Marna,MacRory,23,History,3.19,2019-03-31,2024-06-12,Marna MacRory,Part-time,OFFCAMPUS,495-repeat,N/A,ABC999,,False,,True
834,Adriano,Samsin,24,Computer Science,1.45,07/23/2020,,mdriano Samsin,Hybrid,OFFCAMPUS,834_,,ABC999,,False,"Samsin, Adriano",False
25,Kenn,Roblwtt,2 decades,Computer Science,10.35,2019-02-04,2023-09-18,Kenn Roblett,Full-time,on-campus,25 extra,N/A,,,True,,False
489,Oliviero,Bratton,20,Biology,1.73,02/07/2020,2025-01-16, Oliviero Bratton ,Full-time,on-campus,489 extra,N/A,,,Yes,"Bratton, Oliviero",False
639,Maurise,Barkshire,twenty-five,BUOLOGY,0.22,12/25/2021,2025-07-16,Maurise Barkshire,Part-time,off campus,639,Check GPA,,,0,"Barkshire, Maurise",False
196,Krystle,,19,Biology,0.27,2019-09-21,2024-06-08,Krystlp Rooson,Full-time,on-campus,196,Check GPA,,,0,,False
918,Wynne,Louca,23,,invalid,garbled_date,2025-11-10, Wynne Louca ,Hybrid,off campus,918_,N/A,,Needs review,Yes,,False
823,Sloan,Calderon,24,,2.82,12/07/2019,2025-06-01,Sloan Calderon,Online,off campus,823_,Check GPA,,,Yes,,False
635,Berrie,Dusting,-5,Hiswory,0.51,2023-12-08,12/05/2020,,Full-time, On-Campus ,635_,Needs follow-up,,,True,"Dusting, Berrie",False
985,Barhn,Stichall,21,Biology,3.64,2021-05-22,08/20/2024,Bartolomeo Stiphall,Full-time,on-campus,985-repeat,Needs follow-up,,,True,,False
189,Kathryne,Pontefract,23,Biology,2.68,05/26/2019,09/10/2024,,Online,on-campus,189-repeat,Needs follow-up,,,Yes,,False
